,AAPL,MSFT,JNJ,XOM,BTC
2022-02-22,0.017127326561583514,0.021759037959411573,0.017643251426582653,0.01621560099458251,0.019995659096066033
2022-02-23,0.016949534240465695,0.02164243567402088,0.01763276905388071,0.01653721574106675,0.01977170276897015
2022-02-24,0.01780553860467498,0.021797660814892997,0.01721531361693956,0.016734813632089878,0.01964589443581071
2022-02-25,0.01811883856509796,0.021188589697332064,0.01754941266345027,0.01656315388374692,0.020143314826558723
2022-02-28,0.01758711519370428,0.021637613533155874,0.0181023745022885,0.015605481694885036,0.020276774127982802
2022-03-01,0.01791587159687987,0.021603858828835133,0.018147368096370253,0.0159360438846695,0.020167794382591107
2022-03-02,0.0180000357027516,0.021458459316129438,0.01784981451725364,0.015909763594753212,0.02013965150239244
2022-03-03,0.01934727369218747,0.021431669843000423,0.018063738367173267,0.015944109931888734,0.020111234918606592
2022-03-04,0.019661055991332523,0.021504721801638507,0.01785994841869413,0.016091315280277622,0.020122531985269473
2022-03-07,0.020451719838899332,0.02165374607659184,0.01784323781927067,0.016111760551444407,0.020835533197174422
2022-03-08,0.020395981787315116,0.021639475234572686,0.017944534192962446,0.016488004317342857,0.020885579257997923
2022-03-09,0.020100026988873334,0.0215213669595804,0.017829036951819477,0.016211498043820195,0.019175183073852676
2022-03-10,0.020727852004204878,0.02446824721992302,0.01774933786600386,0.016722429470059887,0.019162645438139052
2022-03-11,0.020665805879194768,0.02449196313493536,0.01839855348572099,0.01674908642730369,0.019212130387122817
2022-03-14,0.019921196281837864,0.024590141819219632,0.0187024732902332,0.016722683924942545,0.019210455032569528
2022-03-15,0.017923368301548885,0.024471899564136413,0.01879944369751663,0.016991597648267794,0.019285486528195766
2022-03-16,0.019558486055152348,0.02488195277132055,0.019141793117860205,0.017297543533214436,0.01917381062648074
2022-03-17,0.019452810172957996,0.024592765618083413,0.018195057509556127,0.017023142453866616,0.01917669472558639
2022-03-18,0.019662627458835583,0.022573111394076046,0.01839575737246043,0.016987268484389757,0.019196166462661035
2022-03-21,0.020337665711960305,0.02275977654459003,0.01868577908004988,0.017410810891517522,0.01926291776933874
2022-03-22,0.0206944917055935,0.022662881649463673,0.01876317723979877,0.018263958618007982,0.015155363857804591
2022-03-23,0.020731664454053618,0.021749975396660137,0.018613147453084317,0.018258619839424634,0.016119271034955168
2022-03-24,0.020779415327306358,0.021569001811129782,0.018712667719482576,0.02003290069884648,0.016722321837329766
2022-03-25,0.020457804182223364,0.021633184293932926,0.01745781711968056,0.020200459009446937,0.01581372206823391
2022-03-28,0.022036102132589726,0.020906221270875002,0.017667114693900608,0.0198536948093725,0.01606937940628378
2022-03-29,0.022013916120421227,0.020903394560626246,0.017514423172131956,0.02108326615264782,0.01615456980730217
2022-03-30,0.021963558491954773,0.020792266341028813,0.017469563369187983,0.022321555898259998,0.016361954559582496
2022-03-31,0.021954150346968453,0.020770009152777925,0.01740665299776721,0.02209942582794526,0.016068520527284764
2022-04-01,0.0221362634112186,0.02065668080947493,0.018592412672243402,0.022088180967344783,0.01603858301256615
2022-04-04,0.022287090811790512,0.020655397666309878,0.018653263830797004,0.02222485347342846,0.016441404526475276
2022-04-05,0.02247339277474871,0.020580974090286735,0.018821150569023573,0.02271891862026018,0.016072116517797417
2022-04-06,0.02245368647418058,0.020519820159981626,0.018831261950756423,0.02356324673979552,0.016396483375272414
2022-04-07,0.02120045188279643,0.020181553787843434,0.018444972070265117,0.024474081034079186,0.01641006067130549
2022-04-08,0.021015673973062872,0.020639939868530674,0.018454536974829475,0.02445372837124511,0.01607511567022518
2022-04-11,0.021041423225293506,0.019965495618647425,0.017447279321129296,0.024477144862770778,0.016132913470664784
2022-04-12,0.02091993273520942,0.021102067466013112,0.01727078246806674,0.024381672814367178,0.016025975318973932
2022-04-13,0.020947583528506293,0.02155853254769925,0.017018708076313883,0.024605425340284523,0.0163145677897027
2022-04-14,0.01952865751257701,0.021494628114138797,0.017034266356332345,0.02492585745492086,0.016503623555527445
2022-04-15,0.019507333069121578,0.02084756060254328,0.016705258325496568,0.026480905110148553,0.016423739014617925
2022-04-18,0.01821913443291278,0.020766408476311834,0.016496482269835754,0.026381446567977643,0.01738962861857616
2022-04-19,0.018188256392247817,0.020739677511532117,0.01683111304261071,0.02599274970374689,0.017716778237476985
2022-04-20,0.018350198296844037,0.021257519789012348,0.017143869586823488,0.026827178929063975,0.01769284421025777
2022-04-21,0.017763621559495804,0.018353632115807553,0.017180188781170176,0.026693277715668456,0.01794318723342837
2022-04-22,0.01799791135117223,0.018386120256658273,0.017060043113967766,0.026873582077169795,0.018107696791194786
2022-04-25,0.0185810342292913,0.018313344964281515,0.016847035594109223,0.02684309026972585,0.021558747863665847
2022-04-26,0.01841696321496,0.01849544158815565,0.01661100125635734,0.026827823070523622,0.021097503911376776
2022-04-27,0.017301959860767064,0.020044663044887223,0.016353943500772433,0.026313835888492523,0.021173795185772764
2022-04-28,0.017674986413524447,0.020058407340103113,0.016293533941101473,0.026255777064820178,0.021900609027842303
2022-04-29,0.018282156083205235,0.018915052637565224,0.016595540557197867,0.026631325931792845,0.022064694640620823
2022-05-02,0.018689272336019257,0.018812591328735983,0.016788787676857358,0.026275692098889348,0.024494427104049796
2022-05-03,0.018989881508299,0.01861019337792281,0.01687083667218682,0.025994010363396124,0.02444270956178496
2022-05-04,0.01907541897737759,0.017747599962589924,0.01690725885467395,0.026002320373949592,0.024104196256105086
2022-05-05,0.018980273724281804,0.01763757995472776,0.017470014782699675,0.024781858978222528,0.02362623676317523
2022-05-06,0.01889719866547514,0.017438292535613128,0.017352302902690405,0.024736460258940215,0.024646728049487605
2022-05-09,0.017694132180397268,0.017466490068604883,0.01767675665807827,0.024737691039303924,0.024399946950122094
2022-05-10,0.019707209338421263,0.018087010050535497,0.019057427589531533,0.02279594739674835,0.02407712714368128
2022-05-11,0.019698326487708678,0.018244196367427537,0.019213446189671413,0.020817077458658007,0.02386149637980533
2022-05-12,0.0195923049387268,0.01862479729737088,0.018726745204507792,0.021755531367052557,0.023621967324760355
2022-05-13,0.01937715486466526,0.018195305724528626,0.017093341623406613,0.02219718976065346,0.023580960969857234
2022-05-16,0.019252677769387945,0.020046238160768674,0.017095956141356675,0.021660543989642695,0.023419012736746226
2022-05-17,0.018877575610900522,0.02007403911804654,0.01564401627248541,0.02043125728629111,0.023643225489947253
2022-05-18,0.019206648686625923,0.020342669239605652,0.015814351463279155,0.02072808537008962,0.02355097053892775
2022-05-19,0.019092043088624958,0.02021901005327931,0.016293739233413408,0.01994994659343011,0.024405659125109752
2022-05-20,0.02002021683018359,0.020257493239106843,0.016803712767202588,0.019968985153716756,0.024742272229449
2022-05-23,0.0204200078838972,0.02044246731601456,0.017192927899368465,0.020664852253208982,0.024705667597402173
2022-05-24,0.020793440600534466,0.0194486391161454,0.01699346962322786,0.020490236213408897,0.02488237933633328
2022-05-25,0.020794073615326803,0.018875788089067248,0.01818148762390798,0.02165485363010815,0.024802941002665994
2022-05-26,0.021223419704667235,0.018943723886310427,0.018182101676740052,0.02151137395215203,0.024804827444033246
2022-05-27,0.020757764030627433,0.01855537022518845,0.02029633715121874,0.020042566703889705,0.02477024335497491
2022-05-30,0.02059610896212915,0.01865154701189375,0.02032759847532782,0.01974550584078284,0.023675655654621427
2022-05-31,0.020794173945772966,0.019045042230956124,0.019257926840708522,0.019627717933139215,0.023688431475251348
2022-06-01,0.0220104310026271,0.019212587603572084,0.019478276859718015,0.018501886995802665,0.02365442609264703
2022-06-02,0.022025490778440956,0.019293634241631843,0.01944767269553972,0.01881605141649762,0.023208267241949194
2022-06-03,0.021993381195937693,0.0195836256862129,0.019710632307247188,0.01854388186894397,0.02409253734104216
2022-06-06,0.02177181245880882,0.019945083710494724,0.01984639773762507,0.018554839977867395,0.021521238288843385
2022-06-07,0.022227491779281,0.019838667511044527,0.020477623766245387,0.018771247387588588,0.021768803743273894
2022-06-08,0.022313495981606583,0.018013837431277584,0.02081001743554186,0.019513069196601517,0.022457005098440456
2022-06-09,0.02224560900950254,0.01796807006276478,0.021561186916474944,0.0196957209575961,0.02216856790120773
2022-06-10,0.021634597432396395,0.017964635972041117,0.021288879922142998,0.019187639268190775,0.022101507794933986
2022-06-13,0.021073155915016958,0.01836081057119182,0.021259721964753266,0.019396523137692422,0.019210942550115788
2022-06-14,0.021159561623867115,0.018298855444196866,0.020510201130583668,0.019372981215710152,0.019214738632068264
2022-06-15,0.021101000831439544,0.018888360884508064,0.020974468972232256,0.019510554047270742,0.01977501534099367
2022-06-16,0.02187984511242595,0.019257880731634088,0.020953052375728875,0.019645954994895156,0.019840863195002847
2022-06-17,0.021909483875853418,0.019372961451144994,0.021182830880202532,0.020351161171490523,0.018967137087795717
2022-06-20,0.022251616705610624,0.018837700489533305,0.02154337096395404,0.02046889050092032,0.018963929473494453
2022-06-21,0.020485352598084285,0.01840862850252698,0.020733650069182423,0.019993107834997657,0.018968098135580133
2022-06-22,0.020499571468616053,0.01803528206151186,0.021070962475335464,0.020388959730082545,0.018962955621336437
2022-06-23,0.022804874872877953,0.01753602313492808,0.02191020051525944,0.020739207019043318,0.019077866469162874
2022-06-24,0.0225844744979748,0.017626728753368275,0.021989560020840234,0.020218767469195868,0.018995337910987613
2022-06-27,0.022461202002188506,0.01582463135514158,0.022107537186037574,0.020171434347206637,0.019006940484017618
2022-06-28,0.02263895188056292,0.016527042072000175,0.02208548492688459,0.0200746024461442,0.018720798870263296
2022-06-29,0.02360756768678537,0.015911341692838973,0.022386862557623653,0.019505892077686805,0.01856502511676929
2022-06-30,0.023925401430359126,0.017272566735651498,0.022024665846585786,0.019765740905915995,0.017732390910394073
2022-07-01,0.02283745759502873,0.017273513597071365,0.021581999524647972,0.019919170857390228,0.01656759917022727
2022-07-04,0.02244517384802104,0.017372689525653604,0.02116130124012637,0.01886800617662192,0.016681975597524917
2022-07-05,0.023694648998016685,0.017228066457139236,0.021181181530138832,0.018936941031382937,0.01691440353544718
2022-07-06,0.023671857006828747,0.01715098603579956,0.02013399341593807,0.0170867076289003,0.017378149346267215
2022-07-07,0.023458360411049876,0.017128969445669207,0.02290561831331608,0.017043373885714242,0.016886888317214976
2022-07-08,0.023460686794941225,0.017083375706235405,0.021113020951236745,0.018013781771848557,0.016893374026119616
2022-07-11,0.023480408792057508,0.01705185875272062,0.021093450330580608,0.01816066473581949,0.018274388537075144
2022-07-12,0.02304663206596312,0.01684663609641013,0.02169266694224076,0.018137851546104294,0.017339485357655095
2022-07-13,0.022337557143504105,0.016077935577917188,0.021442062719233764,0.018133245314268954,0.01721262788177149
2022-07-14,0.021532851072072614,0.01604393763871721,0.021514943296003803,0.017674644196209847,0.017226696268987544
2022-07-15,0.021539370641943164,0.015700848866513618,0.02132706744312349,0.017604437529766575,0.017140758484019747
2022-07-18,0.021562770360118857,0.016171974302065732,0.021581412813003263,0.017563505025538807,0.017228823265644778
2022-07-19,0.02142675675487432,0.015933965879809775,0.021138016771970466,0.017384637741325877,0.01713513422005634
2022-07-20,0.020665704783322105,0.016339057201996913,0.020821283616133442,0.016463924561101087,0.015706214419862308
2022-07-21,0.020372656671406482,0.01668226590097351,0.01996978632622729,0.016216027451092463,0.015722765961330553
2022-07-22,0.021211444064719916,0.016701140247400457,0.020120438712570687,0.01637803638623457,0.015472366709880553
2022-07-25,0.02288864385597893,0.018454364555641513,0.019917787634288375,0.015920350835968322,0.016032719096677254
2022-07-26,0.022872387976664174,0.018628592352232652,0.019780022668735332,0.016469350943596806,0.016125785363240823
2022-07-27,0.02332675237222473,0.01813091206543004,0.02007791186571744,0.016651801589244633,0.017335463894933047
2022-07-28,0.023684795658622144,0.017738586825033754,0.02000969600533977,0.016808240167961272,0.017165436072738908
2022-07-29,0.023692701910132966,0.017615527619819646,0.019699568489193204,0.01614885341902846,0.017029231510433226
2022-08-01,0.023130729781379582,0.017615092629674242,0.019156378256745037,0.01618267955423152,0.01716256029390029
2022-08-02,0.023628481916109438,0.01772813128606448,0.019308135439960863,0.01537727827891056,0.01959352854293185
2022-08-03,0.023740852240411968,0.01779744388383596,0.019154904010259148,0.016188207723294202,0.021896671718537805
2022-08-04,0.021933402723212515,0.017775053623636426,0.017843881461469542,0.015323348299995621,0.021824951409681933
2022-08-05,0.022924684567306623,0.017687226946962366,0.017929967584566157,0.015855168985412754,0.021837432768667692
2022-08-08,0.023183036353642345,0.017621593183528406,0.01786718657568815,0.016047704372163754,0.022285941356115106
2022-08-09,0.023506149172589707,0.01673258234034201,0.017893441777620957,0.016278708185568518,0.023807857384278822
2022-08-10,0.022672087107512198,0.01726073762308955,0.017174112277662985,0.016172949482593808,0.023988839722598902
2022-08-11,0.022606890410140367,0.016364741382019134,0.016906256535903958,0.01587860109697777,0.024055122331428674
2022-08-12,0.022653193230789636,0.015988485754968827,0.016843742560562744,0.016065017814082178,0.023853320748099767
2022-08-15,0.02242234917958511,0.015814982849748214,0.01693760040104526,0.016971767566478748,0.02348928560807314
2022-08-16,0.020616903054555682,0.015786874831968313,0.016936199186850878,0.01678099446991568,0.023394264075439312
2022-08-17,0.020854776856872807,0.01681856829674596,0.017607304275436664,0.01669151651211842,0.023161078601636787
2022-08-18,0.02084667298146167,0.016910553244468052,0.015071319129951556,0.01656904924095639,0.02323178150424425
2022-08-19,0.02085329472846095,0.0170244026476598,0.015069024784863612,0.01559095224612854,0.02365395872117887
2022-08-22,0.021060804826243007,0.016974396695961548,0.015033038570651644,0.015092693210837602,0.02254145129831459
2022-08-23,0.021175581495911856,0.016722006043116647,0.01449648465414157,0.015343203117873483,0.02340279986111434
2022-08-24,0.021129130650604313,0.016861578749819302,0.014396988553913614,0.015186056845956943,0.023361705071217348
2022-08-25,0.021571099446126778,0.01806138791631754,0.014529706717981617,0.015354210120765115,0.02319401520592109
2022-08-26,0.021885586146457643,0.01843938787230658,0.013370428557682026,0.015267861135846423,0.022652877412421554
2022-08-29,0.021977534288891182,0.017583169639204067,0.012008263998711357,0.01640027704928939,0.02260791196435738
2022-08-30,0.021967813665600435,0.017935675617058132,0.01257296615272774,0.016592586586889634,0.02493674943270326
2022-08-31,0.021984701159778068,0.018550380133602388,0.012965455641938496,0.016776461942355332,0.02535000537394568
2022-09-01,0.022009971871963668,0.018165836238402205,0.012992378813727713,0.01765777652840496,0.025760039012663275
2022-09-02,0.02170098791795825,0.01817291549800101,0.012973446692210329,0.017762666971309876,0.025753892866260515
2022-09-05,0.019643714316383187,0.016030790314786516,0.013025034879839375,0.01730107723163575,0.025547366228950517
2022-09-06,0.01922781513489389,0.016258747261966196,0.01346647820968285,0.016589574002300187,0.025752473965047987
2022-09-07,0.018692372679606415,0.01654739318056449,0.013084236960624773,0.016814271665933803,0.024911954322211723
2022-09-08,0.01750000848338133,0.01653322355709806,0.012776600899809445,0.017368719907945068,0.02487595980333671
2022-09-09,0.017651760810793417,0.01679932395585277,0.012744364640625255,0.017412371681874983,0.024919914836045845
2022-09-12,0.018362798964858585,0.01684662268740413,0.012629648961658295,0.01718504794612901,0.02510062804315839
2022-09-13,0.018530812428426826,0.01672263207384771,0.011871529814608608,0.018005227856184605,0.0230752616162748
2022-09-14,0.01845801611286233,0.016849218169417954,0.012036552712368061,0.01683176181642788,0.021845735357249308
2022-09-15,0.01861453643906016,0.019980615842297867,0.011896527536647196,0.016808568846442926,0.022082791557187505
2022-09-16,0.018617652282653347,0.020049958272251454,0.01124192142938346,0.01637025239571725,0.022127716340789586
2022-09-19,0.01981305156793707,0.0201010758247632,0.01170301092616035,0.016183362025412967,0.021852968991852142
2022-09-20,0.0202557608699838,0.02118104273523464,0.01244716269247556,0.01608373414425006,0.020265439572835598
2022-09-21,0.02006108207236191,0.0209650741581948,0.012445585180806051,0.016536377181852593,0.020169124028995625
2022-09-22,0.0196776402547038,0.021181048417058857,0.01270255837158931,0.017040845447456085,0.020742847083148684
2022-09-23,0.019684342809912478,0.02107953452429996,0.012868038156775785,0.017859909845553783,0.020757349132584466
2022-09-26,0.019651919316922225,0.021155118466625128,0.016865968745434584,0.017058918843279192,0.02089977424563734
2022-09-27,0.019157114806721373,0.021855159886439896,0.017021276313400908,0.017522899927972603,0.021044393201662456
2022-09-28,0.01941182479657581,0.021383704658260793,0.016546796399368,0.017593263202886154,0.021304304460419796
2022-09-29,0.019400368086912975,0.022058958527976676,0.016529868758913813,0.017546090743954978,0.021258906820654157
2022-09-30,0.019359274538432284,0.02207846105573154,0.01749785681419429,0.01780391581540668,0.020664736237664027
2022-10-03,0.01921939672642515,0.022069225665393155,0.017513937590032246,0.01784526327965634,0.021034287961161125
2022-10-04,0.019136467672668245,0.022984185356103994,0.017630851177765416,0.017916989841310006,0.02005495561406847
2022-10-05,0.019140308090433194,0.02289086588901548,0.01815923626246717,0.018547273759928637,0.021021987841633793
2022-10-06,0.019600943059649215,0.022229250754312733,0.01796372691495672,0.018983872404853917,0.021396880008301967
2022-10-07,0.01981237374666145,0.022898848250579296,0.01743120130228012,0.01887358315580588,0.021555099678771207
2022-10-10,0.019882385516415375,0.022414155641088323,0.01742766801781475,0.018341542457635203,0.021611209392247175
2022-10-11,0.019732915539790185,0.022274773112898213,0.018620379154612218,0.018549019703843313,0.018413432076014386
2022-10-12,0.019723231281951307,0.021640430770061374,0.018369188713350304,0.018595444853969037,0.01781719125690228
2022-10-13,0.019656213471691792,0.021618010562463007,0.01974489330115068,0.0181367796047274,0.017655013023363343
2022-10-14,0.019266031861820642,0.0222054673941466,0.020022956291902618,0.017989107434464354,0.01758622833197995
2022-10-17,0.018947761821020155,0.0224365568167258,0.019962438537833353,0.0180212753844364,0.017800431839728743
2022-10-18,0.01909290071034408,0.02217729039051114,0.01944096036156249,0.018120861066209522,0.017949535779317113
2022-10-19,0.019084280729935864,0.02205300622453665,0.01941326439499287,0.017562250551103817,0.017397896587989476
2022-10-20,0.01879647107955022,0.02277527848423343,0.020716128114502068,0.016932814825589993,0.017712228693322757
2022-10-21,0.01882425790626973,0.022744613913206514,0.020591223557648433,0.016674734010313726,0.01765197605831997
2022-10-24,0.01913470393705594,0.022704679506411505,0.020767324477697788,0.016788719125727335,0.017361378330738052
2022-10-25,0.018855989731379218,0.022783428828689656,0.020716040209390996,0.01607290275992849,0.01684149312372414
2022-10-26,0.018795242657556204,0.022684288857050015,0.021089859556328194,0.017280346062726635,0.01678113908735852
2022-10-27,0.0182734125769499,0.02084563897775311,0.021090004621683135,0.017019554402760692,0.017022414460093546
2022-10-28,0.017459417881661693,0.02072494483711271,0.02174075400900225,0.01746102669187122,0.016897231587271785
2022-10-31,0.016734534847371616,0.02136278858186959,0.022089025272269087,0.01803535937754064,0.017083221041022008
2022-11-01,0.016013732281779956,0.020302874012354487,0.020913512666792183,0.017901353407659835,0.017137497390220625
2022-11-02,0.017445370947801818,0.02024422134734002,0.021029805463657972,0.017855832444725363,0.01761006390271379
2022-11-03,0.018043722351871905,0.02043761186440776,0.021116917167794066,0.017964954205332416,0.01634524564628393
2022-11-04,0.01807536017217195,0.020462312699174864,0.02221132109745384,0.01686925391499017,0.017239693314980147
2022-11-07,0.017991688951315716,0.02030622126723326,0.020337155267026192,0.017217432745823862,0.01781229909076272
2022-11-08,0.01812604701110917,0.019386013285631602,0.021090947678651932,0.017082699395550478,0.01879270522243202
2022-11-09,0.017732154684031828,0.0194111623737838,0.020765435058688306,0.01713053737012935,0.01832720403974525
2022-11-10,0.017747913738713792,0.019354894663192634,0.020785481768250007,0.017846962949135976,0.018343071148886142
2022-11-11,0.01786164490325133,0.01905773935883971,0.019643407037034294,0.017238604520944487,0.019018837846682266
2022-11-14,0.01792458940492755,0.019021543249522634,0.02068244840772981,0.017279162165213267,0.018575292372364896
2022-11-15,0.018496000633941453,0.018583689501521092,0.020993385293742776,0.01715286450466645,0.018705473992768947
2022-11-16,0.01856821137995652,0.018637246037463515,0.022037550609844945,0.01734339333216108,0.01755292251976128
2022-11-17,0.018206112942078575,0.01859338308628681,0.021881436239968025,0.017213527877446472,0.016890482263311298
2022-11-18,0.017932873375225908,0.0164656942774917,0.021829228250995227,0.017225338346087006,0.017626592094604165
2022-11-21,0.018192194146432826,0.01658771744824893,0.022595527075582808,0.017464078652589688,0.017552547852031405
2022-11-22,0.018324789462259936,0.017235337379104296,0.022390366691163403,0.01847033503399894,0.017819889140644727
2022-11-23,0.021024653153606222,0.01701121150247633,0.02291110061210788,0.018194413515892013,0.019393335904871047
2022-11-24,0.021151942433116966,0.018667457297883328,0.022131565008924353,0.018182049257330236,0.019567276435308176
2022-11-25,0.021107824037993675,0.017313204841747268,0.022482153981446977,0.01862209029689643,0.019734060139199393
2022-11-28,0.021222195917169073,0.017342198081550242,0.02258153006255921,0.018893397402510455,0.01982969885080408
2022-11-29,0.021314998231213758,0.017871444990618667,0.022799112995002962,0.018949628191020366,0.01968660593443643
2022-11-30,0.021346133415973863,0.01866322812092077,0.02287781810898877,0.019095509068420596,0.01953166090133555
2022-12-01,0.02112345558198669,0.018887463597984305,0.021751432543089273,0.020168193786625016,0.0191666212163822
2022-12-02,0.023105936373707944,0.018993824510599774,0.02183077948680936,0.0201704966147559,0.01933311077009315
2022-12-05,0.02220468295577929,0.019209784199438106,0.021824976195316766,0.020551958398041574,0.019920072071000307
2022-12-06,0.022281641752568797,0.01978455615743481,0.022230518303059492,0.021246597518851162,0.01971281206628013
2022-12-07,0.022370343253095257,0.02023757323593396,0.021572143197722216,0.020445573737675263,0.0194393738576527
2022-12-08,0.022346789559335216,0.019798564967916397,0.021964627306139392,0.02053137515898762,0.019337326368059474
2022-12-09,0.02298567509889615,0.01984494647863368,0.02124647212040585,0.02018261484848607,0.01966332203897763
2022-12-12,0.022235802501040628,0.020341428048045413,0.02091784881932746,0.019698469703438092,0.019557611307974232
2022-12-13,0.022925284745288328,0.020429688759791374,0.020929889674397174,0.019665186827262007,0.019724942506969063
2022-12-14,0.02200984826428161,0.02041569501646438,0.02108992924997467,0.020378374461356347,0.019923926519437044
2022-12-15,0.021557617142039385,0.020004205353841953,0.021066916199084115,0.019940502673468925,0.020673104288998375
2022-12-16,0.02149248077612225,0.021368853329093662,0.02015366696971496,0.020621924957822516,0.0203824283280037
2022-12-19,0.021717987341660774,0.0213571920707073,0.01988656160715118,0.020195230263858457,0.01999319107562079
2022-12-20,0.021746181205521842,0.02126713702250148,0.019544794383746008,0.020478054696842773,0.019210560961953525
2022-12-21,0.022439038057076886,0.020626167384340813,0.019679487693521232,0.02109561495110246,0.019632732441600634
2022-12-22,0.022644231254388122,0.019707810506471572,0.01970465277862236,0.020441762563664572,0.019707113237281023
2022-12-23,0.02245924548433592,0.019698938812258832,0.01970656880672011,0.020613752121145794,0.01939215587032406
2022-12-26,0.022310119017668793,0.01969685033842923,0.01869360607353514,0.021219553976673203,0.019371205788879436
2022-12-27,0.021603267754772434,0.019447360311665145,0.017850826951980384,0.021226859851611008,0.020053632659925005
2022-12-28,0.021191866927180163,0.019432412910280465,0.015817500064044875,0.020422855769540924,0.019977486780924654
2022-12-29,0.021174616632507155,0.019522756007801446,0.016629372044688295,0.02039459106596629,0.020263214698020518
2022-12-30,0.02068614057422155,0.019771174985197964,0.016638712620749355,0.021168677588988414,0.019529928412339952
2023-01-02,0.020520344056622165,0.020564842612948973,0.015966626923876102,0.021067616449274105,0.01952236975651985
2023-01-03,0.020031359600484612,0.02001115044899083,0.016478553334889717,0.01935288961509175,0.019323138496922385
2023-01-04,0.018374679645464662,0.020010714333429422,0.0161452054395188,0.019425857159983222,0.017697388575289012
2023-01-05,0.018476249465520955,0.018736106481742034,0.016080286636267146,0.01969020777139586,0.017019807959461078
2023-01-06,0.01848757205872708,0.018813010756135094,0.015948726805559522,0.019486063361484455,0.016640484029162655
2023-01-09,0.018036814750647372,0.01923802359679337,0.016115906406085446,0.020411294720953068,0.016750949934275127
2023-01-10,0.019360471892183217,0.018648135834944637,0.016036644264100116,0.020335592262788915,0.016716564189336057
2023-01-11,0.019137761139773276,0.017631883779150124,0.016069852199895113,0.020127702267341306,0.017136527609944243
2023-01-12,0.019132406439815175,0.01676696505562459,0.01601419685800462,0.01972555790973666,0.017039751768598465
2023-01-13,0.017158430512150515,0.01720306632698686,0.01773952937347801,0.019685416030054876,0.016718748037533215
2023-01-16,0.017960391005366626,0.017073467933388417,0.018616068254066868,0.01946206510834918,0.016602447298943356
2023-01-17,0.01809690148399194,0.016104226351789434,0.018413003780575858,0.01912854287459604,0.01729700466268773
2023-01-18,0.01819420393737674,0.015715420072713066,0.01852737761975435,0.019033835559352653,0.017269188395134718
2023-01-19,0.018194758424039597,0.01564510886999309,0.019787952984026788,0.01949754686028834,0.017777955197239452
2023-01-20,0.017283412183377908,0.016995401250599288,0.019787329085273295,0.01945544024148002,0.01934393181517707
2023-01-23,0.017072044791374117,0.01573723106741219,0.019762126419971653,0.01949916245967828,0.01908787663320442
2023-01-24,0.015863755483624294,0.01522633149947609,0.02082600046017468,0.020221093456817326,0.019242598119130226
2023-01-25,0.016013047059093802,0.015296601065799467,0.019988646121368348,0.019590668682014818,0.0198445162188087
2023-01-26,0.015988736844564585,0.015388746758375949,0.020081562873874862,0.019373722964568036,0.01924426000518977
2023-01-27,0.015845411049950766,0.014437540832081595,0.020183624753010578,0.018551207282036696,0.01924525468333812
2023-01-30,0.015556243726762986,0.014533853635926615,0.020892553556020224,0.01853066332553853,0.02088984925782926
2023-01-31,0.015449828196385814,0.01505612387083702,0.021245292757376365,0.01846505998034236,0.021254228177185728
2023-02-01,0.014339458274535108,0.014760568950070474,0.02097830895369334,0.018381346306422755,0.020975580733573414
2023-02-02,0.014086165975766647,0.014926769498429889,0.021036754433672398,0.018347207997634254,0.02075134929876386
2023-02-03,0.014175885151699541,0.016306322297248217,0.02608591571142527,0.018369344670991283,0.02031997196788972
2023-02-06,0.014843153500987838,0.01687869242966083,0.026859190378709017,0.017520516501336496,0.020420847944534335
2023-02-07,0.015105987176135432,0.01704901515514031,0.0277842321598452,0.01797673020198524,0.020893155590409985
2023-02-08,0.015112159035780531,0.017407763038511583,0.02762105188115928,0.017875871200983266,0.02089524452181163
2023-02-09,0.014326567228359798,0.017536853084195288,0.027127242390731977,0.01987527208845984,0.0204642308135108
2023-02-10,0.015156220476024254,0.017698749409983488,0.027117948041080725,0.019072522655733764,0.020494362191277888
2023-02-13,0.015030423402499809,0.01704147066768178,0.02696838718825038,0.019298536832582907,0.022266211204202798
2023-02-14,0.015334934724483641,0.017057007611042292,0.026121903638795685,0.019345383990270082,0.02353309857293939
2023-02-15,0.015905877159334576,0.017073327279311743,0.02618718313256056,0.01931490359345742,0.023431507645890054
2023-02-16,0.01562790121802184,0.016910954317754304,0.02658995617649226,0.01911708296046868,0.023431166583145827
2023-02-17,0.01588503996326569,0.01713194741625381,0.02674961631335109,0.01976606767393749,0.02350361166142042
2023-02-20,0.01588758148807411,0.017028416626656172,0.02662820953479602,0.01869030630240521,0.02350423023296605
2023-02-21,0.015025508757366923,0.018251069338622587,0.026791594348176417,0.018916597743909542,0.023492932906744365
2023-02-22,0.0151217378773085,0.018716057386807518,0.026724689669076897,0.020464948996104383,0.02338402910920361
2023-02-23,0.01588860274917888,0.019703076518503556,0.027286713990962403,0.019525085906984117,0.02555262280118448
2023-02-24,0.01773209289672988,0.01958806189387164,0.02618224981063921,0.01964649371327955,0.02564270099460884
2023-02-27,0.01699569101472108,0.01997373051024878,0.025117139989571217,0.01975925817489602,0.0253862086767712
2023-02-28,0.01648223731380313,0.02043189620878927,0.02515809372476573,0.019505170673225224,0.024824658774182502
2023-03-01,0.01681315957671454,0.020479856524011086,0.025268413763624903,0.019477039457974063,0.024874539804346757
2023-03-02,0.017468531372876857,0.020902907978936163,0.02315434333599161,0.019273682503614768,0.02548439068513786
